id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
a001444,367,agreement,0.8808560290,0.9965057671,715701a6c863e6df648cc2d30d9236eaf2fdbcff8f93eecd7f74c087bc1dd759,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001513,369,agreement,0.1404597597,0.9948982149,f20feb91c332ed4bc90fb33fb66135645f2f8c61854e8fda4683ec3eae8dd08a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001521,369,agreement,0.1330821562,0.9959455431,cb8101627a95455b9cbcb40d95ded5b868310c1f8da53028cadd333d7d0c5e73,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001565,370,agreement,0.0097123921,0.9985368541,5c28abb5aa18919c10402632a4096d160c99805a942a34b7f4e5f43dcae7b0fd,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001658,374,agreement,0.1733845019,0.9978658706,db29109af9e4f3589b908f0cb0720fd486c9e4d4cc924d04f6e450729ebf7cd0,432000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001659,374,agreement,0.3632015389,0.9966274500,0f33e14c6702939e1bf75c13d0a153a3d69f49f5681e2dc82803c3a2afdb461a,292800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001756,377,agreement,0.5159173596,0.9971148372,93e87b584c4fbea84bc987bf082aa10018492b9d84393e22babb626084e4cba4,257600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001760,377,agreement,0.2816331978,0.9968733490,4f66db2717458e3c6ea2867a252d09e9221ecc006b42234eb49eb3dbd5e29b73,436800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001732,377,agreement,0.1734549857,0.9954300374,a964f43d0f3ddeb9009451d94bff368352be808949c6ffd4713361afc1a2aac0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001782,378,agreement,0.1259906664,0.9967585802,2db5a9b62888fdccba2613d6913697f3902d868be18631f6daa58b44ee0fd3f2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001818,379,agreement,0.0954143455,0.9967869967,07ff3a42347c04904b4ade32111040fd2049181236b1ff63d599bc80e08c5905,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001817,379,agreement,0.0244369619,0.9982425366,9d89928cb18e4de7979d9d296afcce09e2b633cab7676df22511ecb084620c39,424000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001889,381,agreement,0.1920467714,0.9957789034,9312d9763bdc25be5ddda72ccdc3f8bd661f4fcf4c2dfc4c32e8b37719452f9d,427200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001891,381,agreement,0.7435738995,0.9940212965,4473b26d6246d76d44f5600a605b1aa13a66473462af3dee971ca11b2a26a05d,393600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001968,384,agreement,0.1825422000,0.9935236424,58c82eab76360cca5092a6557711211fa301f827a3e4df404f503b591fe6c67c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002034,387,agreement,0.0716424265,0.9975884482,9d006df99bbc748f2807db064bed1f8cb10d70d132c55ca0594e5d598093f5a0,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002118,392,agreement,0.4076349372,0.9951918423,3af3bffc2dce9cc817b77db610c11309851ec86b780fdb54c0fec66fad975b26,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002129,393,agreement,0.1826255665,0.9956286550,d6218b860482f1d642a2ccd2e0b95f6b6910ada6dcbf42f41f03c41c1b12bc06,396800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002306,403,agreement,0.0566722781,0.9977245666,763d0b844b89427fabf5679b32132e5503ef5166c5db4c4ab3b1c6e59619393c,240000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002377,405,agreement,0.8357609397,0.9968138188,73487c4e04fdc909dcc13905c4f694a9d396ee92334565a9bbea28d6f21ac225,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002366,405,agreement,0.7776194429,0.9978975356,4487035d3ee18f04c60db9908bcd517af325d7957d72c9adaf3af939d24d1d7d,390400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002370,405,agreement,0.2339455158,0.9919129759,06e96065c4c97045baa56f4bf07c6370ef67e58bcbf302d6d6c5e8d71f41cafe,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002396,406,agreement,0.1404132908,0.9958494604,470c724f031408d349507c18050b04387ab55e5a7c171a58804c118627ff22b8,288000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002423,407,agreement,0.2452397818,0.9958613962,90951608aad5262ad73ca2877b32f1ed0d8ecb6f3d0a6fe15063bf46ef4815ee,384000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002434,407,agreement,0.2122100336,0.9956516027,2294ccf01aa6a6cee1b08e52eb8dc8cdcd15af640ab465a385ccf731414a6b33,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002500,411,agreement,0.1128559735,0.9969354644,39e456083f076eb0dabfd47e7fc2e499d16d309fd233220087bc0c3fa9a96d48,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002507,411,agreement,0.1825124368,0.9957203269,e7d1cfacb165dd6a9e93f7a0ba0b1c7957cc35ce7da18a1b7bdc91c33914adf2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002499,411,agreement,0.1404766009,0.9936436117,79a48eaca2ee0d8f3cf9c5ca005d9b38ab269301a77874b20c4a4e1a16f4b557,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002593,414,agreement,0.8934432723,0.9968476072,00eb16720847d2e3c2c67eb7332ea086c33a63c233b3edf2d8fc19e994f37103,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002588,414,agreement,0.7434754326,0.9971924424,43743bdfce57b03967d2f2f853688f38f2567dbc5adca4a0bbbe0e555fc0e538,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002609,415,agreement,0.0676072512,0.9977436140,74843619e011089e821dfab49f780a8a906dbbc34f645cb7946602ba7385b423,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002624,416,agreement,0.0902204616,0.9955907539,482eb24d885d7a8449f01e26b1deeefa4810f478d35258873e674e7111621bab,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002632,416,agreement,0.0503672845,0.9976054654,222e68f1affca73400ede7530ee06dcd99bbfa1fa91cfc1d6f3a69a2c983e627,251200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002708,419,agreement,0.2691164319,0.9958335757,95c83f4f25ad802cfb48f75e18babbd181d87766238f3e6b37006d7c01e05dfd,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002712,419,agreement,0.0396785576,0.9982591793,9cab3c530567a11f330811ad7405bc08d01306645e6742305912963be10b2488,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002731,420,agreement,0.4536425161,0.9963050187,73ac3a6471bb868864943b9deca52b7aba1b91693a3a473864c4d14f2ba07a15,347200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002805,423,agreement,0.2452504751,0.9973144680,182b01bee94cadd596fbb252e10fdb25dfbbe4f05183ed0f056863b5e7424456,374400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002836,424,agreement,0.0901680957,0.9970241711,97758f9f2396561c7cbf5912a3b0d4742b71f81b4c78070dab804ca28802b3b6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002837,424,agreement,0.1562543810,0.9965891838,31ec6c760a2a4aeeacdbedc0ce22523d0288cd7f7cf1d17b4ce7e9df0db157ae,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002887,426,agreement,0.3210163611,0.9948808849,302208bb505ecb43188cdd8e8b13f652992e5e35143ff0d213510639b897d778,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002935,428,agreement,0.1067597938,0.9971950725,de28a2be838891ec348031824922a75f2245284157122f662e19b3937493b2c0,401600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002955,429,agreement,0.5159154945,0.9966717958,478bf865b182af09691e3ade5c06f29299c2b69acfab5b2ff307dd194531ca17,472000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002978,430,agreement,0.1561934117,0.9971483946,747a49c5a429376c8d467865cd72d6f53cab9afff7e596dc35946be068ca5051,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002986,431,agreement,0.1646506578,0.9964898378,d7cb272591d096791c2bb125d17775a950886e0a6f07297664d7852ee2cecd56,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003014,432,agreement,0.1481968264,0.9978333861,737822df78c74593c338816986f9f27afef3d2087c5c31613391511ab302efc0,340800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003053,434,agreement,0.2691530650,0.9934298098,77ca20d548389c0cc1c9422a055eb5f69f9f6d8e034c2bd057616faf26d58152,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003044,434,agreement,0.1260355655,0.9941291064,c9de11ccd69f207b901e9bf44e5dec3fb7e8ca094144b7401566bae79b670ed1,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003091,436,agreement,0.1404439578,0.9974040985,a7bc00d8e2429d518f6e82235bc6f1e9db144b4f2525ef35d5c123825bb1a800,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003112,437,agreement,0.1562803408,0.9953900576,c93f71218b2adb177e05a45923bccbc3ccb924f861a88dd04da9291d8111291a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003123,437,agreement,0.1646368521,0.9978388995,9e6ecb18adac88ddae1af819b3e67be0d1261164f98b65ddfb6072650d7f2665,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003149,438,agreement,0.4690429639,0.9936560392,051b1c84cc681e6954c88618504810b0bd3b670ec28c196f52967bf9e9026a14,384000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003163,439,agreement,0.1561896902,0.9954890311,cea5b2024789b025734e373cfb135c1c319e74b78a3286d7d6c692fff875e9c0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003200,440,agreement,0.2815874971,0.9967942536,fde8e549b0c8c0032b779b3b5f4bd0179df70dd24fccbbfb7d652fb7f756f8dc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003203,440,agreement,0.5470465751,0.9953164160,8c430f5f9d65c040d74faef6cc2209fafeb8c61ddebe3f4a9aed48031add1921,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003229,441,agreement,0.8084858771,0.9959303588,1d3f2c1bbe65587ca0aa627804f9868a43a913cb6d17feaedfe55646819aa955,440000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003267,443,agreement,0.3076047201,0.9953840375,1045a0b83e4b63b7db3e7fa5b194c3b39ef26a35b699642db9afc21dc402a7ec,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003309,445,agreement,0.3209831002,0.9972690344,c5c1b40fcbb11e0c938f20a9e7746ccd2bfd61ff06e0dca51f64f55585e84286,371200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003317,445,agreement,0.1646047164,0.9976755828,eeb514d1e6c9cac997765fe48ebaac3673360b772360228823a10e43562cde1c,187200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003322,446,agreement,0.1192789812,0.9955428019,5ab2d09afdae9f5aee961fe662a1611025d49bc9814c9fbd1a9a03a92cbfe8a2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003344,447,agreement,0.0276096876,0.9983722996,e918aa347f369c8759642acef8740beba72f6ce36c26eb8b23aade0ad3fd0f8c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003376,448,agreement,0.6655548038,0.9966782928,9683aac66757301b23515f7d30dd4b36a0d52473dc3df9d208ec9f5862810c37,384000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003385,448,agreement,0.8933900462,0.9960626885,6f4935f04a2364e9ac90bbd44eb44f7be73725085482e1abce6b159a413433ab,288000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003403,449,agreement,0.1067610543,0.9972449914,5eefbe4fe2e91a807cfd0ac11b44d07d7dc71a50e1f74b084cc16d3c051dcf17,387200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003417,449,agreement,0.2452108524,0.9956540763,2d8e24f12141b1e52ee4b29e630f78061d2767dbb67f7414beaf3dc0704e6403,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003461,451,agreement,0.1128932109,0.9974281564,aa63489edc2d946633f8129e81b2d4bdfc04889f253f478ff23e14d081998035,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003478,451,agreement,0.2945261991,0.9935532212,adc4aff8fc64bfe8d2194142d5e3f10f52451df574c286ba936f3020167de712,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003514,453,agreement,0.6516268742,0.9962118566,c773ef1e21a7a2d752a7edd00c7ac3c85ba2f7b4284c4059323efc5f314a96f9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003503,453,agreement,0.2339285879,0.9951821566,5aee6ec129771cbf0910ac9791ae5eeb67dfaf41f6460a1b43bf93335103898e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003534,454,agreement,0.0851796607,0.9949792325,5ce94dc7f5149dcac8de46733003ccbf7c4db598328f39160186812294a4fef4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003595,457,agreement,0.1259912488,0.9973172992,4533de8e7f332a49b763a164795ad1a3ff882a69e4085f56249f8024746df8c1,422400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003665,461,agreement,0.3925981397,0.9952464402,902c9403c4b195e4b250b9f8018cd1220e3ce1d13d938f8b8859603b55529034,336000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003717,463,agreement,0.1404255722,0.9969660193,b9a0b7b9d523c908936abf0401862745b95cf43acaf0916bfb2bd59d9f152ed0,283200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003739,464,agreement,0.1562099363,0.9961736053,25ac188e3bb35705fba076f9fd757c8c560d0f92de9664a2d8f5b6bd37ca5a7e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003745,465,agreement,0.1331128679,0.9929313809,d03579039dda8828401db6d22e563607e65661c09420dc441404c300ead4d9c0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003756,465,agreement,0.3210164885,0.9950670004,7256b50b1c6322d7be9b53f984cc6e4b9ed16419a079fbb37da831dbc2dc27fc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003809,467,agreement,0.0676033002,0.9972517565,4d989ceb0818475cc30425ee1dca6722845f4cc26a2d3fc33407429abe0af882,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003810,467,agreement,0.0373656819,0.9985835031,4934afbbb69b12129bc5d1e634f63c4c92c228be078bbcf9915f8c87cabffffe,401600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003858,468,agreement,0.0534310300,0.9978880733,5a0a80ffda5e984cacccc92e2c713744c7df4338c2f4c8f628290826cecc940e,456000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003861,469,agreement,0.1068924509,0.9956147969,75362e2d9d09509d5adfa69405bf51025a239741883c92835e214b049e7910d0,331200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003868,469,agreement,0.0954080934,0.9974116087,70c288de687abf94069c7e24d935ad3a44f95b46ef79a409c3e98d8cf9c0445d,411200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003916,470,agreement,0.1128606257,0.9976724982,c227f0f927582e9f035523b178a8d1aac0e26f1a8a2d1ce7186ca72a195bb39b,420800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003928,471,agreement,0.1009705282,0.9970514476,26272c95f203a2dc63481530dfa0e9dcd048acb81d464af54fe2b5ca4ae7aaad,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003939,472,agreement,0.1920200384,0.9963972718,0b89697cdb3acf2a0ee673fc2fa0e9a8ee2c5b4b727edc22f6af5e68d8956ac7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003964,474,agreement,0.0638094933,0.9965732172,e086ed264170e03e81846bed025de8d446a7ea37aefa71cdf942314c2307aa7b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003995,476,agreement,0.1481850956,0.9950321019,f4a1c1e401e9ae6736dac14de2a3b8dd0133ab07991a39728827404aec6eaf05,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004013,477,agreement,0.1481443614,0.9961668104,972ef1375dde3ae7885c5eace463d6bad67813b54ed8ffd98733f8c8c02d7ec5,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004022,477,agreement,0.1825558187,0.9961054474,a65f7db158b3a1f63897697eca793a6d40c48917267ea1f253825e22b91898ff,313600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004054,478,agreement,0.0275973571,0.9981742799,1b2911d7061769fd69acbec507f978a33e82fd559654b57dfc5fb9b6f9d1e2c3,342400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004082,480,agreement,0.1330554155,0.9962567985,0d6adef0ccdc084df5222c2f366e024923215c425f4a9862842f3f562a9e9fd5,403200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004131,482,agreement,0.0901525476,0.9974388480,2594037375b71369b1a0c25efab76488c365b64d2da6ffa641f923079fd9fe25,404800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004220,485,agreement,0.2338901308,0.9962681830,cd7431be7f0af4daf96ccb8808823e15ae197b564847eedf6638e4574ce0139f,366400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004235,486,agreement,0.0534333990,0.9976579621,e970a652310bbbb54141275fba21ab285df0a5814b2d648e91296c81df43002f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004265,487,agreement,0.3489082195,0.9948811829,4de27cd87c0e60a80cd27d7a95c33b6adacf4633538486c76018a39a6ba3db5d,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004267,487,agreement,0.2228757370,0.9964335263,389ccbd66c1bddcd354b0abb2ba199289a610df452141d5ef93c13cc3f97d7d4,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004287,488,agreement,0.1562391961,0.9953348786,44572d4d69b69ba89452edfdfbd1b0d39d71430efc8952d46b64e85eb27712c9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004298,489,agreement,0.1562797413,0.9955391884,a2dc8b0668f97987fa498fd25062921a94472ec2b60c6707f5ed0a9d50bab401,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004325,490,agreement,0.2570397210,0.9965525270,1157c476d98f7bc0044be686e29f73b7c804653c69a9ab3907fbbdaac1df03c8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004367,492,agreement,0.2816442128,0.9957835078,a809105e0c4aca176f3fb2d6a05f69c791cda4d7f5ec5645319c93c480b8a7d3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004387,601,agreement,0.1009613339,0.9980248511,d03b1d499235b16f396cfac53861f8947673a52374afd35fb3ce156e03148eae,379200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004419,603,agreement,0.1260525338,0.9974379092,ec0ba23c4dcad34a7b6017eb3ab5bb22735514a9574ef92c049a7adf103f7d77,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004462,605,agreement,0.7984424635,0.9950125813,c5b7330bd76d8dd7bd7b2c183fd5126662b4d4448902fb2efe0a5d1d3685c265,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004512,608,agreement,0.5625751795,0.9957962036,4313f020187e23ba18e9c44f711f72ccaa8200a852711327818e2c738eaac57d,332800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004497,608,agreement,0.3778077130,0.9962242842,9ed7f5846041eb39d13b3f479ee08d277b8c2b6df7a1bcf7f69592e008a86315,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004521,609,agreement,0.0804130665,0.9977193177,2c37d60b33b5ee357ff1a9ed96a0e6912be003e36aefa97b7282e59aee9fea1d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004552,609,agreement,0.1481286148,0.9973963648,b3039308cd70aebc985fd4fc8f10ecd885339c3064ed47290962463196ffb4d1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004553,612,agreement,0.1009511185,0.9972671345,175a15444ca4b98c60b89657f7e144895afe8a4b492a123bef2b1eea8af14f32,212800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004580,615,agreement,0.1825039045,0.9977523237,c8ec80991d11c0b8ac97ec4a4a7974c8297006e85e17e81b9762e9912ec02c2e,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004583,615,agreement,0.2019502916,0.9966973513,4e4013701cb2e347c49d360bc5e1e2942ccdd7e7564c51c23a1fbaf6336f3c2d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004637,618,agreement,0.1067725595,0.9975494444,c48e2bbfe28fad46e336a032ad57b81b5fd8c5ebfec0f1e1094578d58c409730,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004681,620,agreement,0.0331005921,0.9984957837,d0e3ce877916e60e7056b48e2931972812c7517218ee163939f11583b23e17ca,425600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004759,624,agreement,0.7551002759,0.9964561313,93fc7cdcfb82ef3e588fe689407af7bf533e307c5d8885973d94c56aea019f76,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004778,625,agreement,0.5776892726,0.9959416389,51b835633393ca32e38d56656a2a405081e51d6b4dded7d792d7931e03197622,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004799,626,agreement,0.1128837952,0.9972565174,f0fc7989c2a064412b359ffb782d4e8edfb073968b95c6f0c7940acb729dabed,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004830,627,agreement,0.1825454546,0.9975581169,be816041f0d65a255780845e01d4998d65df32ea6a30a4e4992d0065d7ae0400,201600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004827,627,agreement,0.0474887694,0.9982448183,421a53b678767582cc016ce97597c2412398fbe7925b34e7a96525e2d23a0b80,468800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004862,628,agreement,0.0901697164,0.9975203648,b11943b9108e37bea03e5928d195beefa3f47817377ebcdb67d2aa82cd2f28c5,248000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004843,628,agreement,0.1826303938,0.9965244085,9d7d53fd5094770d733ec12f90c66af0c7df8addb01800aea68eafbe258b1113,350400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004873,629,agreement,0.2227657872,0.9958718568,b934204f6c228a02b3ffc89a808c061380fa9f7a36350fc5c76768f0272eb092,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004869,629,agreement,0.0503706711,0.9981557168,37ee2dfedfb54c3c327cc346f478b594e7cdc0a8c9924ce4cfd31284de474f44,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004908,632,agreement,0.1403952809,0.9971557558,993931d5e3370c78e25acad353e86e2fe55fd21819c4c5e7432b364873912664,230400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004913,632,agreement,0.0566782648,0.9967596047,2c7cedf5819b47b1eacebd7ee10a24398b6f3ef6a077e90745f1ab7c52bb996e,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004973,634,agreement,0.1192591717,0.9972389638,f8f5c9a6b7b12abc9e680228e3772e24b8cbe77c732e629a99174494cfcdaed0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005017,636,agreement,0.5778836330,0.9973594844,bae7c4512b023aa8a8f12a34f3b5af83ab0cf6f2f56a6a3cd5e666d0b0f85a62,468800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005053,637,agreement,0.8440133773,0.9969633371,117ae6e2df439e635a21b50225f5ffa47a53876e3dbfb5c4789184c5c17876b7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005046,637,agreement,0.2816300419,0.9969443083,cf8fc9b1ccf30c369dd982ab004cc9f4403a41ce695fa9a96fec0a9c561fb34a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005077,640,agreement,0.8671932353,0.9971354753,dcf0ddea6182ccb7c0fd1cfe6cb54408f1c4103e0112fb8a111b92e4609637a1,238400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
